StaffID	CourseTitle	Place	StartDate	EndDate	CertNumber
VAE00865	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE00865	EASA Part 66 - A1 Basic Course - M8 - Basic Aerodynamics	Vietnam	15-Oct-12	19-Oct-12	No Number
VAE00865	EASA Part 66 - A1 Basic Course - M9 - Human Factors	Vietnam	5-Nov-12	7-Nov-12	No Number
VAE00865	M7&M11 TURBINE AEROPLANE ELECTRIC PART (EASA PART 66 - A1 BASIC COURSE)	Vietnam	25-Feb-13	8-Mar-13	No Number
VAE00865	ENG RUN UP RR (A350)	France	1-Feb-15	7-Feb-15	EUR15-C002211
VAE00865	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	9-Jul-15	13-Jul-15	455/CTKT-TTĐT
VAE00865	A350 Technical Data EIS - Phase 2 (Practical Part)	Vietnam	4-Jul-15	4-Jul-15	
VAE00865	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	20-Aug-15	20-Aug-15	No Number
VAE00865	"Honeywell's Systems On A350 (ATA21,22,34)"	Vietnam	26-Aug-15	26-Aug-15	No Number
VAE00865	Electrical Wiring Interconnection Systems	Vietnam	4-Aug-14	7-Aug-14	BLR-14-C000774
VAE00865	Aviation Legislation - Advanced	Vietnam	22-Dec-14	24-Dec-14	waiting for Cer.
VAE00865	Fuel tank safety CDCCL - Initial	Vietnam	25-Dec-14	25-Dec-14	waiting for Cer.
VAE00865	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	29-Dec-14	31-Dec-14	waiting for Cer.
VAE00865	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	11-Sep-15	11-Sep-15	No Number
VAE00865	EWIS (Electrical Wiring Interconnection Systems) Advanced	Vietnam	20-May-15	26-May-15	waiting for Cer.
VAE00865	CAT II / CAT III - A350	Việt Nam	17-Jul-15	17-Jul-15	EUR15-C008764
VAE00865	A350 XWB Maintenance Demo	France	7-Mar-15	14-Mar-15	
VAE00865	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	29-Jun-15	29-Jun-15	455/CTKT-TTĐT
VAE00865	Human Factors In Maintenance - Advanced	Vietnam	14-Jan-15	16-Jan-15	waiting for Cer.
VAE00865	A350 Technical Data EIS - PHASE1	Vietnam	25-Jun-15	26-Jun-15	No Number
VAE00865	A/C T.R UPGRD A330 (PW4000) - B2	Vietnam	4-Jun-08	12-Jun-08	No number
VAE00865	AIR LAW - VAR	Vietnam	29-Nov-06	30-Nov-06	BF2009-209
VAE00865	Basic Training Electrical Engingeer	Vietnam	1-Jan-02	23-Jul-03	B464554
VAE00865	SMS	Vietnam	22-Sep-09	22-Sep-09	694/CTKT-TTĐT
VAE00865	Technical English	Vietnam	21-Jun-10	9-Jul-10	458/CTKT-TTĐT
VAE00865	HUMAN FACTOR	Vietnam	10-Jul-07	12-Jul-07	BF2009-100
VAE00865	A/C T.R UPGRD A320/321 (CFM56/V2500) - B1+B2	Vietnam	16-Oct-06	3-Nov-06	A7642NC2-10
VAE00865	TRAIN THE TRAINER	Vietnam	17-Aug-09	19-Aug-09	029046
VAE00865	Ini- Aviation- Sercurity P2	Vietnam	1-Jun-12	2-Jun-12	AS2/00865
VAE00865	AIR LAW - FAR	Vietnam	2-Aug-10	2-Aug-10	516/CTKT-TTĐT
VAE00865	A/C T.R A320/321 (CFM56/V2500) - A (EM31)	Vietnam	15-Jun-05	29-Jul-05	A763110/11
VAE00865	Airlaw-Var-3	Vietnam	22-Dec-05	23-Dec-05	BF2009-ListTC
VAE00865	Airlaw - Var - 8	Vietnam	29-Nov-06	30-Nov-06	BF2009-List TC
VAE00865	Human Factor-13	Vietnam	17-Jul-07	19-Jul-07	BF2009-List HF
VAE00865	A330 T.R Upgrade B2 ( Add EASA 66 )	Vietnam	15-Sep-11	27-Sep-11	722/CTKT-TTĐT
VAE00865	A/C T.R A330 (PW4000) - B2 (EASA Part 66)	Germany	10-Apr-07	14-May-07	127780
VAE00865	ETOPS A330	Vietnam	16-Dec-10	17-Dec-10	777/CTKT-TTĐT
VAE00873	Train the trainer	Vietnam	26-Aug-13	30-Aug-13	1009/13-iEIT
VAE00873	Ini - Aviation Sercurity P2	Vietnam	4-Apr-12	5-Apr-12	AS2/00873
VAE00873	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE00873	ETOPS A330	Vietnam	6-May-11	7-May-11	227/CTKT-TTĐT
VAE00873	SAFETY MANAGEMENT SYSTEM	Vietnam	13-May-11	13-May-11	268/CTKT-TTĐT
VAE00873	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	7-Sep-13	608/CTKT-TTĐT
VAE00873	A350 Dispatch function	Vietnam	16-Jul-15	16-Jul-15	528/CTKT-TTĐT
VAE00873	A/C T.R Upgrd A330 (PW4000) - B2	Singapore	12-Dec-10	24-Dec-10	S/No: T/10/052
VAE00873	A/C T.R A330 (PW4000) - A	Vietnam	5-Oct-09	5-Nov-09	A330-A/0902/C-11
VAE00873	AIRFRAME CURRICULUM - FAR147	USA	17-Jun-05	17-Jun-07	No number
VAE00873	AIR LAW - VAR	Vietnam	10-May-10	10-May-10	283/CTKT-TTĐT
VAE00873	Basic Training Electrical Mechanic	Vietnam	14-Feb-00	25-Dec-02	000278469/LĐTBXH-DN
VAE00873	POWERPLANT CURRICULUM - FAR147	USA	17-Jun-05	17-Jun-07	No number
VAE00873	HUMAN FACTOR	Vietnam	12-Aug-09	14-Aug-09	506/CTKT-TTĐT
VAE00937	Train the trainer	Vietnam	26-Aug-13	30-Aug-13	2309/13-iEIT
VAE00937	VNA A330 ETOPS - CONTINUOUS TRAINING	Vietnam	3-Sep-13	8-Sep-13	608/CTKT-TTĐT
VAE00937	Electrical Wiring Interconnection Systems	Vietnam	4-Aug-14	7-Aug-14	BLR-14-C000776
VAE00937	A330-PW4000 TO RR TRENT 700 DIFFERENCES (FOR THAI AIRWAYS)	Vietnam	15-Jul-13	18-Jul-13	No number
VAE00937	SAFETY MANAGEMENT SYSTEM	Vietnam	20-Jul-11	20-Jul-11	497/CTKT-TTĐT
VAE00937	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	15-Sep-15	15-Sep-15	No Number
VAE00937	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	21-Aug-15	21-Aug-15	No Number
VAE00937	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	15-Jul-15	16-Jul-15	455/CTKT-TTĐT
VAE00937	"Honeywell's Systems On A350 (ATA21,22,34)"	Vietnam	26-Aug-15	26-Aug-15	No Number
VAE00937	Airbus Maintenance Instructor	France	12-Oct-14	25-Oct-14	EUR14-C016506
VAE00937	A350 Initial Operation Training For Line Maintenance	Vietnam	4-Jul-15	6-Jul-15	495/CTKT-TTĐT
VAE00937	ETOPS A330	Vietnam	20-Dec-10	21-Dec-10	776/CTKT-TTĐT
VAE00937	A/C T.R A330 (PW4000) - A (EM31)	Vietnam	17-Mar-08	2-May-08	A3T-04/0108-01
VAE00937	AIR LAW - FAR	Vietnam	2-Aug-10	2-Aug-10	516/CTKT-TTĐT
VAE00937	Basic Training Electrical Engingeer	Vietnam	1-Feb-06	1-Feb-07	QP0082942
VAE00937	A/C T.R A330 (PW4000) - B2 (EASA Part 66)	Germany	22-Sep-08	24-Oct-08	164554
VAE00937	AIR LAW - VAR	Vietnam	20-Jul-09	20-Jul-09	410/CTKT-TTĐT
VAE00937	HUMAN FACTOR	Vietnam	24-Jun-09	26-Jun-09	362/CTKT-TTĐT
VAE00937	VNA A330 ETOPS - CONTINUOUS TRAINING - (ONLINE)	Vietnam	6-Sep-12	10-Sep-12	692/CTKT-TTĐT
VAE00937	Supplement Training For CRS A330 A to B2	Vietnam	21-Mar-11	26-Mar-11	149/CTKT-TTĐT
VAE00937	EX2 L1 (A330)	Vietnam	14-Sep-11	16-Sep-11	698/CTKT-TTĐT
VAE00937	Ini - Aviation Sercurity P2	Vietnam	21-Nov-11	22-Nov-11	AS2/00937
VAE01007	B777-GE90/PW TO RR TRENT 800 DIFFERENCES TRAINING (FOR THAI AIRWAYS)	Vietnam	25-Jun-13	28-Jun-13	No number
VAE01007	Ini - Aviation Sercurity P2	Vietnam	29-Feb-12	1-Mar-12	AS2/01007
VAE01007	ENG RUN UP GE (B777)	China	14-Jul-06	15-Jul-06	No number
VAE01007	GE90-94B Fan Stator Removal and Installation	USA	7-May-07	8-May-07	No number
VAE01007	Basic Training Mechanical Engingeer (Forth Couse)	Vietnam	15-Jan-02	10-May-02	014/CN-02
VAE01007	FUEL SAVING (VNA)	Vietnam	26-May-09	26-May-09	325/CTKT-TTDT
VAE01007	SMS	Vietnam	21-Sep-09	21-Sep-09	694/CTKT-TTĐT
VAE01007	ENG MAINTENANCE GE (B777)	USA	30-Apr-07	4-May-07	No number
VAE01007	B777 MAINTENANCE INSTRUCTOR (TRAIN THE TRAINER)	Singapore	14-Aug-06	25-Aug-06	B/06/258
VAE01007	ENG RUN UP PW (B777)	China	28-Oct-05	1-Nov-05	No number
VAE01007	ENG BSI PW (B777)	USA	1-Sep-05	2-Sep-05	No number
VAE01007	A/C T.R B777 (GE) - B1	Germany	20-Oct-03	9-Dec-03	56035
VAE01007	ETOPS B777	Vietnam	31-May-07	1-Jun-07	127/CN-07
VAE01007	ENG MAINTENANCE PW (B777)	USA	22-Aug-05	31-Aug-05	No number
VAE01007	INI - VAR145 & VAR66 Training	Vietnam	29-Dec-08	29-Dec-08	Ref to Rec Course
VAE01007	Human Factor-11	Vietnam	4-Jul-07	6-Jul-07	BF2009 List HF
VAE01007	Technical English	Vietnam	12-Jul-10	30-Jul-10	518/CTKT-TTĐT
VAE01007	AIR LAW - FAR	Vietnam	2-Aug-10	2-Aug-10	516/CTKT-TTĐT
VAE01007	ENGINE DIAGNOSTIC	USA	9-May-07	10-May-07	No number
VAE01112	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	27-Jan-15	29-Jan-15	waiting for Cer.
VAE01112	Human Factors In Maintenance - Advanced	Vietnam	21-Jan-15	23-Jan-15	waiting for Cer.
VAE01112	Fuel tank safety CDCCL - Initial	Vietnam	26-Jan-15	26-Jan-15	waiting for Cer.
VAE01112	EWIS basic training course - Initial	Vietnam	4-Feb-15	6-Feb-15	waiting for Cer.
VAE01112	Aviation Legislation - Advanced	Vietnam	22-Dec-14	24-Dec-14	waiting for Cer.
VAE01112	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) ADVANCED	Vietnam	14-Sep-15	18-Sep-15	
VAE01112	INSTRUCTOR TRAINING	Vietnam	16-May-94	20-May-94	No number
VAE01112	A/C T.R A320 (CFM56) - B1 + B2	France	27-Dec-93	15-Jul-94	No number
VAE01112	A/C T.R B777 (GE90) - B2	USA	16-Jul-02	6-Sep-02	No number
VAE01112	ETOPS B777	Singapore	7-May-07	11-May-07	T/07/087
VAE01112	Aircraft Inspection Findings	Germany	1-Sep-08	3-Sep-08	161122
VAE01112	ENG T.R PW (B777) - III	USA	31-Aug-02	3-Sep-02	No number
VAE01112	Basic Training Electrical Engingeer	Russia	1-Jan-76	18-Jan-82	000097
VAE01112	Air Law VAR 145 & VAR 66	Vietnam	28-Apr-11	28-Apr-11	229/CTKT-TTĐT
VAE01112	SAFETY MANAGEMENT SYSTEM	Vietnam	5-Jul-11	6-Jul-11	479/CTKT-TTĐT
VAE01112	Ini - Aviation Sercurity P2	Vietnam	15-Nov-11	16-Nov-11	AS2/01112
VAE01112	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE01112	ETOPS B777	Vietnam	23-May-07	24-May-07	034/CN-07
VAE01112	HUMAN FACTOR	Vietnam	9-Aug-07	10-Aug-07	149/CN-08
VAE01112	ENG RUN UP CFM6 (A320)	France	27-Dec-93	15-Jul-94	No number
VAE01112	AIR LAW - FAR	Vietnam	14-Jun-10	18-Jun-10	TPE 201027
VAE01112	ELECTRICS/AVIONICS MAINTENANCE COURSE ON ATR72	France	3-Feb-92	13-Mar-92	1044
VAE01112	ENG MAINTENANCE PW (B777)	USA	21-Jul-03	1-Aug-03	No number
VAE01112	Enterprise Management	Vietnam	3-Aug-09	7-Aug-09	075/CN
VAE01115	ETOPS B777	Vietnam	10-Dec-07	11-Dec-07	8/CN-08
VAE01115	HUMAN FACTOR	Vietnam	4-Oct-07	5-Oct-07	519/CN-07
VAE01115	ENG BSI PW124 (ATR72)	Germany	15-Jun-98	15-Jun-98	No number
VAE01115	ENG T.R GE (B777) - III	USA	4-Nov-02	7-Nov-02	No number
VAE01115	INI - VAR145 & VAR66 Training	Vietnam	29-Dec-08	29-Dec-08	Ref to Rec Course
VAE01115	GE90-94B Fan Stator Removal and Installation	USA	7-May-07	8-May-07	No number
VAE01115	AIR LAW FAR 145	Vietnam	16-Aug-10	16-Aug-10	591/CTKT-TTĐT
VAE01115	SAFETY MANAGEMENT SYSTEM	Vietnam	5-Jul-11	6-Jul-11	479/CTKT-TTĐT
VAE01115	ENG MAINTENANCE GE (B777)	USA	30-Apr-07	4-May-07	No number
VAE01115	Basic training mechanical Engineer (first course)	Vietnam	1-Jan-95	12-Dec-95	A39649
VAE01115	ENG RUN UP GE (B777)	Vietnam	14-Jan-05	15-Jan-05	024/CN-05
VAE01115	Enterprise Management	Vietnam	3-Aug-09	7-Aug-09	079/CN
VAE01115	Electronic Document System on Aircraft	Vietnam	19-Jun-12	19-Jun-12	Ref. Decision
VAE01115	A/C TR A330 (PW4000) - B1	Singapore	26-Apr-11	8-Jun-11	No number
VAE01115	Ini - Aviation Sercurity P2	Vietnam	17-Apr-12	18-Apr-12	AS2/01115
VAE01115	EWIS Basic Training Course - Initial	Vietnam	8-Jul-15	10-Jul-15	waiting for Cer.
VAE01115	ENG BSI GE (B777)	USA	9-May-07	9-May-07	No number
VAE01115	ENG RUN UP PW (B777)	China	11-Jul-06	12-Jul-06	No number
VAE01115	TRAIN THE TRAINER	Germany + China	13-Sep-04	19-Nov-04	No number
VAE01115	ENG BSI PW (B777)	USA	22-Sep-03	23-Sep-03	No number
VAE01115	ENG MAINTENANCE PW (B777)	USA	8-Sep-03	19-Sep-03	No number
VAE01115	A/C T.R B777 (PW) - B1	USA	7-Sep-02	1-Nov-02	No number
VAE01115	FUEL TANK REPAIR A320	Germany	5-Oct-09	16-Oct-09	194517
VAE01115	EVA AIRWAYS - DIFFERENT B777-300ER (GE90-115B)/200ER	Vietnam	22-Jul-14	23-Jul-14	523/CTKT-TTĐT
VAE01188	ENG T.R GE (B777) - III	USA	24-Jun-03	26-Jun-03	No number
VAE01188	Instruction on Using Device (MPS31C)	Vietnam	18-Nov-10	19-Nov-10	No number
VAE01188	SAFETY MANAGEMENT SYSTEM	Vietnam	7-Jul-11	8-Jul-11	479/CTKT-TTĐT
VAE01188	Ini - Aviation Sercurity P2	Vietnam	13-Dec-11	14-Dec-11	AS2/01188
VAE01188	ETOPS B777	Vietnam	9-May-07	10-May-07	035/CN-07
VAE01188	Basic Training Electrical Engingeer	Vietnam	1-Feb-98	1-Jun-99	B71339
VAE01188	Enterprise Management	Vietnam	3-Aug-09	7-Aug-09	078/CN
VAE01188	HUMAN FACTOR	Vietnam	1-Aug-07	2-Aug-07	327/CN-07
VAE01188	ATR 72 - 212 A MAINTENANCE ELECTRICS & AVIONICS COURSE	Thailand	2-Jul-01	10-Aug-01	2411
VAE01188	ELECTRICAL PRACTICE SKILLS	Germany	3-Sep-07	7-Sep-07	135413
VAE01188	A/C T.R B777 (PW) - B2	USA	19-Apr-03	23-Jun-03	No number
VAE01188	Cập nhật dữ liệu khai thác EFB Class 2 A350	Vietnam	3-Jun-15	3-Jun-15	
VAE01188	Airbus Maintenance Instructor	France	12-Oct-14	25-Oct-14	EUR14-C016497
VAE01188	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	1-Jul-15	1-Jul-15	455/CTKT-TTĐT
VAE01188	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	27-Aug-15	27-Aug-15	No Number
VAE01188	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	10-Oct-15	10-Oct-15	
VAE01188	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01188	CAT II / CAT III - A350	Việt Nam	17-Jul-15	17-Jul-15	EUR15-C008761
VAE01188	Line & Base Maintenance/Troubleshooting RR (A350)	England	18-Apr-15	30-Apr-15	UK.147.0010 15-71
VAE01188	"Honeywell's System on A350 (ATA 21, 22, 34) - Cabin Pressure, Supplemental Cooling System, Avionics - FM and AESS"	Vietnam	4-Aug-15	4-Aug-15	
VAE01188	A350 Technical Data EIS - Phase 1	Vietnam	12-Jul-15	13-Jul-15	No Number
VAE01188	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	15-Jul-15	16-Jul-15	455/CTKT-TTĐT
VAE01188	A350 Initial Operation Training For Line Maintenance	Vietnam	9-Jul-15	11-Jul-15	495/CTKT-TTĐT
VAE01267	A320/321 Structure Damage Assessment	Vietnam	13-Jun-12	13-Jun-12	464/CTKT-TTĐT
VAE01267	Ini - Aviation Sercurity P2	Vietnam	12-Apr-12	13-Apr-12	AS2/01267
VAE01267	TRAIN THE TRAINER - FOLLOW UP	Vietnam	6-Aug-12	17-Aug-12	No Number
VAE01267	INI-SAFETY MANAGEMENT SYSTEM	Vietnam	14-Apr-12	14-Apr-12	296/CTKT-TTĐT
VAE01267	"Honeywell Systems On A350 (ATA 21,30,36)"	Vietnam	26-Aug-15	26-Aug-15	No Number
VAE01267	B777 Tructure Damage Assessment	Vietnam	18-Jun-12	18-Jun-12	486/CTKT-TTĐT
VAE01267	A350 Technical Data EIS - PHASE1	Vietnam	25-Jun-15	26-Jun-15	No Number
VAE01267	A350 Initial Operation Experience (IOE) - (Class Room)	Vietnam	1-Jul-15	1-Jul-15	455/CTKT-TTĐT
VAE01267	A350 Initial Operation Training For Line Maintenance	Vietnam	7-Jul-15	9-Jul-15	495/CTKT-TTĐT
VAE01267	A350 Initial Operation Experience (IOE) - (On A/C)	Vietnam	15-Jul-15	16-Jul-15	455/CTKT-TTĐT
VAE01267	A350 Technical Data EIS - Phase 2 (Practical Part)	Vietnam	11-Jul-15	11-Jul-15	627/CTKT-TTĐT
VAE01267	"Honeywell's System on A350 (ATA 21, 22, 34) - Cabin Pressure, Supplemental Cooling System, Avionics - FM and AESS"	Vietnam	4-Aug-15	4-Aug-15	
VAE01267	Type Training – A350 (RR Trent XWB) Cat B1 + B2 Practical Part – P2	Vietnam	15-Aug-15	25-Aug-15	A350-P2/1503/S/C-02
VAE01267	Easa Part 145 - Maintenance Organization - Advanced	Vietnam	25-Nov-14	27-Nov-14	6836
VAE01267	AVIATION LEGISLATION - ADVANCE (EQUIVALENT TO MODULE 10)	Vietnam	1-Dec-14	3-Dec-14	6860
VAE01267	A350 SRM Familiarization for Damage Assessment	Vietnam	13-Jan-15	16-Jan-15	EUR15-C000829
VAE01267	"Honeywell System On A350 (ATA 21, 27, 49)"	Vietnam	9-Oct-15	9-Oct-15	
VAE01267	A/C T.R A320/321 (CFM56/V2500) - B1/B2 + diff	Vietnam	31-Dec-08	31-Dec-08	N/A
VAE01267	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) BASIC TRAINING COURSE – INITIAL	Vietnam	10-Aug-15	12-Aug-15	EASA-EWIS-BAS-I/1507/S/A-02
VAE01267	Instructor training for teaching in English Language	Vietnam	4-Sep-12	15-Sep-12	No Number
VAE01267	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01267	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01267	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01267	SUPPLEMENT TRAINING FOR CRS A320/321 A TO B1 (AF)	Vietnam	22-Jun-11	22-Oct-11	2112114/CTKT-ĐBCL
VAE01267	Air Law VAR 145 & VAR 66	Vietnam	28-Apr-11	28-Apr-11	229/CTKT-TTĐT
VAE01267	M15 - Gas Turbine Engine	Vietnam	10-Feb-14	20-Feb-14	
VAE01267	M17 - Propeller	Vietnam	21-Feb-14	21-Feb-14	
VAE01267	M11A - Airframe Part	Vietnam	26-Mar-14	8-Apr-14	
VAE01267	M11A - System Part	Vietnam	14-Apr-14	23-Apr-14	
VAE01267	TAT training A320/321	Vietnam	27-Apr-11	27-Jul-11	Ref. Decision
VAE01267	AIR LAW - FAR 145	Vietnam	17-Aug-10	17-Aug-10	590/CTKT-TTĐT
VAE01267	A/C T.R B777 (PW) - B1	USA	7-Sep-02	1-Nov-02	No number
VAE01267	ENG RUN UP PW (B777)	China	28-Oct-05	1-Nov-05	No number
VAE01267	ENG RUN UP V2500 (A321) (Theo + Prac)	Germany	12-Jul-08	17-Jul-08	159201;159203
VAE01267	ETOPS B777	Vietnam	9-May-07	10-May-07	063/CN-07
VAE01267	A/C T.R A320 (CFM56) - B1 (EM31)	Vietnam	13-Apr-00	25-May-00	A76A314-23
VAE01267	Basic Training Mechanical Engingeer	Vietnam	1-Feb-98	18-Jun-99	B71314
VAE01267	ENG T.R GE (B777) - III	USA	4-Nov-02	7-Nov-02	No number
VAE01267	HUMAN FACTOR	Vietnam	26-Jul-07	27-Jul-07	294/CN-07
VAE01278	M11A - Avionic Part	Vietnam	12-May-14	23-May-14	Ref. Decision
VAE01278	M11A - Electrical Power Part	Vietnam	24-Apr-14	9-May-14	Ref. Decision
VAE01278	M6/M7 - Electrical Cable Connectors	Vietnam	17-Mar-14	21-Mar-14	Ref. Decision
VAE01278	M5 - Digital Techniques	Vietnam	14-Mar-14	14-Mar-14	Ref. Decision
VAE01278	M3 - Electrical Fundamental	Vietnam	10-Mar-14	13-Mar-14	Ref. Decision
VAE01278	TRAINING COURSE FOR CRS A320/321 STAFF FROM CAT A TO CAT B2	Vietnam	20-Dec-12	21-Jun-13	Ref. Decision
VAE01278	B777 IN-FLIGHT ENTERTAINMENT (IFE) - PANASONIC PASSENGER SYSTEM - S3000I (IMPROVE)	Vietnam	19-Dec-12	19-Dec-12	Ref. Decision
VAE01278	Line Maintenance Manual Training (VJC)	Vietnam	2-Oct-13	2-Oct-13	Ref. Decision
VAE01278	EWIS (ELECTRICAL WIRING INTERCONNECTION SYSTEMS) ADVANCE	Vietnam	18-Nov-14	22-Nov-14	6817
VAE01278	TRAINING COURSE FOR CRS A320/321 STAFF FROM CAT A TO CAT B2 (EXTENSION)	Vietnam	24-Jun-13	3-Aug-13	602/CTKT-TTĐT
VAE01278	A330 IN-FLIGHT ENTERTAINMENT (IFE) - PANASONIC EX2 PASSENGER SYSTEM (IMPROVE)	Vietnam	18-Dec-12	18-Dec-12	Ref. Decision
VAE01278	ENGLISH COMMUNICATION ON A/C	Vietnam	8-Jul-09	8-Jul-09	426/CTKT_TTĐT
VAE01278	AIR LAW - VAR	Vietnam	26-Apr-10	26-Apr-10	259/CTKT-TTĐT
VAE01278	EASA Part 66-A1 Basic course - M9 - Human Factors	Vietnam	23-Nov-12	27-Nov-12	No number
VAE01278	HUMAN FACTOR	Vietnam	28-Apr-10	29-Apr-10	258/CTKT-TTĐT
VAE01278	POWERPLANT CURRICULUM - FAR147	USA	17-Jun-05	17-Jun-07	No number
VAE01278	A/C T.R A320/321 (V2500) - B2	Germany	6-Nov-10	7-Dec-10	HAM 004235; HAM 004352
VAE01278	A320/321 T2 PRACTICAL TRAINING	Vietnam	17-Jan-11	22-Jan-11	HAM 004352
VAE01278	Ini-Aviation Regulations (VAR66&VAR145)	Vietnam	28-Feb-11	28-Feb-11	114/CTKT-TTĐT
VAE01278	Type Training A320/321 Supplemental B2 Theoretical part	Vietnam	9-May-11	25-May-11	337/CTKT-TTĐT
VAE01278	TRAIN THE TRAINER	Vietnam	30-May-11	1-Jun-11	No.040839
VAE01278	Eng T.R CFM56 (A320/321) -III ( Inc. in B2 Supplement Course )	Vietnam	9-May-11	25-May-11	337/CTKT-TTĐT
VAE01278	EASA Part 66-A1 Basic course - M8 - Basic Aerodynamics	Vietnam	12-Nov-12	16-Nov-12	No number
VAE01278	AIRFRAME CURRICULUM - FAR147	USA	17-Jun-05	17-Jun-07	No number
VAE01278	Ini - Aviation Sercurity P2	Vietnam	12-Sep-11	13-Sep-11	AS2/01278
VAE01278	EASA Part 66-A1 Basic course -M10- Aviation Legislation	Vietnam	19-Nov-12	22-Nov-12	No number
VAE01278	Instructor training for teaching in English Language	Vietnam	4-Sep-12	15-Sep-12	No Number
VAE01278	PANASONIC IFE SYS  & LOADING TRAINING	Vietnam	28-Aug-12	31-Aug-12	687/CTKT-TTĐT
VAE01278	TRAIN THE TRAINER - FOLLOW UP	Vietnam	23-Jul-12	3-Aug-12	No Number
VAE01278	IFE - eFx (A321) - Panasonic	Vietnam	17-Apr-12	18-Apr-12	308/CTKT-TTĐT
VAE01278	INI-SAFETY MANAGEMENT SYSTEM	Vietnam	19-Apr-12	19-Apr-12	306/CTKT-TTĐT
VAE01335	B777 Ramp Test set IFR-6000 Utilization Training	Vietnam	4-May-13	6-May-13	304/CTKT-TTĐT
VAE01335	B777 Ramp Test Set NAV-402AP-3 Utilization Training	Vietnam	7-May-13	8-May-13	304/CTKT-TTĐT
VAE01335	B777 Air Data Test Set MPS31C Utilization Training	Vietnam	8-Apr-13	9-Apr-13	210/CTKT-TTĐT
VAE01335	B777 Ramp Test Set ATC-601-2 Utilization Training	Vietnam	4-Apr-13	5-Apr-13	210/CTKT-TTĐT
VAE01335	Ewis (Electrical Wiring Interconnection Systems) Advanced	Vietnam	13-Jul-15	17-Jul-15	waiting for Cer.
VAE01335	PW4056 ENGINE	Brunei	15-Jan-01	19-Jan-01	No number
VAE01335	HUMAN FACTOR	Vietnam	28-Nov-07	29-Nov-07	585/CN-07
VAE01335	AIR LAW FAR 145	Vietnam	16-Aug-10	16-Aug-10	591/CTKT-TTĐT
VAE01335	ENG T.R PW (B777) - III	USA	31-Aug-02	3-Sep-02	No number
VAE01335	ETOPS B777	Singapore	7-May-07	11-May-07	T/07/084
VAE01335	B777 MAINTENANCE INSTRUCTOR (TRAIN THE TRAINER)	Singapore	14-Aug-06	25-Aug-06	B/06/260
VAE01335	ENG MAINTENANCE PW (B777)	USA	8-Sep-03	19-Sep-03	No number
VAE01335	ROCKWELLS & COLLINS L1 (B777)	USA	11-Jan-03	19-Jan-03	No number
VAE01335	A/C T.R B777 (GE90) - B2	USA	16-Jul-02	6-Sep-02	No number
VAE01335	Enterprise Management	Vietnam	11-May-09	15-May-09	019/CN
VAE01335	SMS	Vietnam	17-Jun-09	17-Jun-09	402/CTKT-TTĐT
VAE01335	ETOPS B777	Vietnam	10-Dec-07	11-Dec-07	1/CN-08
VAE01335	Ini - Aviation Sercurity P2	Vietnam	6-Mar-12	7-Mar-12	AS2/01335
VAE01335	Basic Training Electrical Engingeer	Vietnam	1-Jan-95	1-Jan-96	A39680
VAE01335	INI - VAR145 & VAR66 Training	Vietnam	29-Dec-08	29-Dec-08	Ref to Rec Course
VAE01482	Oxygen Bottle Filling	Vietnam	14-Jan-13	15-Jan-13	56/CTKT-TTĐT
VAE01482	"WS LIFE VEST (A320/321, B777)"	Brunei	7-Jun-09	11-Jun-09	RBATT/09/454
VAE01482	Ini - Aviation Sercurity P4	Vietnam	23-Apr-13	23-Apr-13	AS4/01482
VAE01482	 EASA PART 145 - Maintenance Organization - Advanced	Vietnam	2-Feb-15	4-Feb-15	waiting for Cer.
